employee_id,training_date,training_type,training_outcome,location,trainer,training_duration_days,training_cost,training_program_id,training_program_name
2946,2023-07-12,Internal,Failed,Donnaland,Jimmy Collins,4,655.83,2,Leadership Development
2947,2022-08-13,External,Incomplete,New William,Collin Turner,1,543.81,3,Project Management
2948,2022-11-01,Internal,Failed,Changmouth,Amber Vazquez,1,482.47,1,Technical Skills
2949,2023-03-09,Internal,Passed,North Lauramouth,David Velazquez,3,310.41,4,Communication Skills
2950,2023-03-19,Internal,Completed,New Jennifer,Danny Clark,2,331.52,1,Technical Skills
2951,2022-09-07,External,Passed,West Linda,Patrick Cruz,3,973.96,2,Leadership Development
2952,2023-05-08,Internal,Completed,Laceymouth,Austin Reeves,3,149.09,4,Communication Skills
2953,2022-12-11,External,Incomplete,Andrewville,David Russell,4,925.16,2,Leadership Development
2954,2022-10-23,External,Passed,South Brian,Hannah Mitchell,2,833.13,3,Project Management
2955,2023-06-04,External,Failed,East Jimmy,Robin Banks,5,191.49,3,Project Management
2956,2022-10-13,External,Passed,New Colin,Veronica Ross,3,474.15,5,Customer Service
2957,2022-08-30,External,Failed,West Ashley,John King,1,550.42,3,Project Management
2958,2023-02-09,External,Incomplete,North Allisonland,Rebecca Mack,1,681.23,1,Technical Skills
2959,2023-07-06,Internal,Incomplete,Carolburgh,Mercedes Garcia,5,657.64,5,Customer Service
2960,2022-12-16,Internal,Incomplete,Evansborough,Katherine Vasquez,4,449.66,3,Project Management
2961,2023-01-19,External,Passed,North Josephbury,Neil Miller,5,587.25,2,Leadership Development
2962,2022-08-28,Internal,Failed,Port Joshua,Anita Ray,2,198.55,5,Customer Service
2963,2023-06-08,External,Completed,Victoriaville,Jonathan Anderson,5,629.24,5,Customer Service
2964,2022-10-14,Internal,Incomplete,Masonstad,Justin Bonilla,2,614.06,4,Communication Skills
2965,2023-03-07,External,Completed,Lake Anna,Lisa Ross,3,426.26,3,Project Management
2966,2022-10-17,Internal,Passed,Christopherbury,Linda White,5,197.73,3,Project Management
2967,2023-07-21,External,Incomplete,Emilymouth,Michael Larson,3,145.68,5,Customer Service
2968,2022-11-20,Internal,Failed,Brownburgh,Eric Charles,3,764.74,5,Customer Service
2969,2022-10-18,Internal,Passed,Elizabethtown,Samuel Miller,3,405.4,5,Customer Service
2970,2023-01-16,External,Failed,Morrisonshire,Mark Williams,4,689.49,2,Leadership Development
2971,2023-04-12,Internal,Incomplete,Port Ryanmouth,John Russell,2,141.14,3,Project Management
2972,2023-03-01,Internal,Passed,East Shaneton,Jasmine George,1,788.69,2,Leadership Development
2973,2023-07-13,Internal,Failed,Fullershire,Charles Jones,5,458.81,1,Technical Skills
2974,2023-04-27,Internal,Passed,Jefferyland,Scott Howard,5,140.91,3,Project Management
2975,2023-07-12,External,Completed,West Scottshire,Heather Cruz,5,551.76,2,Leadership Development
2976,2023-06-09,Internal,Passed,Port Richard,Tiffany Kelley,5,720.1,4,Communication Skills
2977,2023-04-01,Internal,Passed,Burnston,Ashley Holmes,4,640.05,3,Project Management
2978,2022-11-02,Internal,Failed,Davidland,Katie Chandler,1,470.62,4,Communication Skills
2979,2023-06-10,External,Failed,West Kellyview,Jonathan Lozano,4,257.87,2,Leadership Development
2980,2023-02-17,External,Passed,South Brandonville,Harry Hernandez,4,970.09,5,Customer Service
2981,2023-06-25,External,Completed,Alyssaside,Megan Reynolds,2,197.96,4,Communication Skills
2982,2022-10-31,External,Failed,East Morgan,Sarah Harris,2,166.78,3,Project Management
2983,2023-06-25,External,Passed,West Bradleyborough,Amy Davis,4,267.6,3,Project Management
2984,2023-05-24,Internal,Incomplete,Lake Laurenville,Jessica Hudson,1,671.21,3,Project Management
2985,2022-10-25,Internal,Failed,West Andrew,Melissa Jackson,4,813.43,5,Customer Service
2986,2023-02-20,Internal,Completed,East Rachelville,Rebecca Perez,1,501.89,4,Communication Skills
2987,2023-01-20,External,Failed,Port Sabrinafurt,Ashley Allen,4,133.4,2,Leadership Development
2988,2023-01-03,Internal,Failed,Port Melissa,Mrs. Kristi Thornton,4,312.8,5,Customer Service
2989,2022-11-24,External,Failed,West Stephanie,Ashley Jones,3,272.76,4,Communication Skills
2990,2023-05-14,External,Passed,Lake Davidton,Logan Smith,3,494.03,3,Project Management
2991,2022-12-02,Internal,Completed,West Sierrafurt,Daniel Ramos,3,722.92,3,Project Management
2992,2023-02-03,Internal,Passed,Davisbury,Dennis Robbins,1,125.34,2,Leadership Development
2993,2022-11-03,Internal,Incomplete,Judithborough,Matthew Kemp,3,559.24,4,Communication Skills
2994,2022-12-14,External,Incomplete,New Brandiport,Sabrina Delgado,1,936.24,3,Project Management
2995,2023-07-03,Internal,Passed,Wardchester,Susan Luna,1,440.35,1,Technical Skills
2996,2022-09-30,Internal,Passed,Dunnchester,Ashley Gray,2,727.12,1,Technical Skills
2997,2023-02-16,External,Completed,Morenohaven,Martin Ingram,4,433.14,4,Communication Skills
2998,2022-10-17,External,Failed,West Amanda,Sandra Bennett,1,764.14,5,Customer Service
2999,2023-06-14,Internal,Passed,Raymondshire,Makayla Hart,5,800.21,5,Customer Service
3000,2023-05-11,External,Incomplete,Michaelbury,Donald Crane,2,172.72,1,Technical Skills
3001,2022-12-26,Internal,Passed,Alexanderchester,Mrs. Elizabeth Salazar,5,346.93,4,Communication Skills
3002,2023-02-05,Internal,Passed,North Rachel,Arthur Parker MD,4,247.81,2,Leadership Development
3003,2022-11-16,Internal,Passed,Danielleborough,Brandon Cook,4,144.84,1,Technical Skills
3004,2023-03-07,Internal,Incomplete,Christopherchester,Brandi Perez,1,183.63,1,Technical Skills
3005,2023-03-21,Internal,Passed,Scottburgh,Terry Green,5,997.4,4,Communication Skills
3006,2023-05-13,External,Passed,Port Jaredfort,Shannon Turner,3,415.18,4,Communication Skills
3007,2023-07-19,External,Incomplete,Thomaschester,Robert Gardner,5,147.35,5,Customer Service
3008,2023-03-15,Internal,Incomplete,Nguyenmouth,Tamara Perez,3,967.08,2,Leadership Development
3009,2022-11-20,Internal,Incomplete,East William,William Hensley,4,637.86,2,Leadership Development
3010,2022-09-11,External,Failed,South Andrew,Kevin Lyons,3,299.13,3,Project Management
3011,2022-10-11,External,Incomplete,Lynnburgh,Maurice Cole,3,935.75,2,Leadership Development
3012,2022-09-22,External,Failed,South Jameshaven,Gregg Foster,3,494.02,1,Technical Skills
3013,2023-05-23,Internal,Incomplete,New Gregory,Matthew Sanders,4,776.3,2,Leadership Development
3014,2023-02-01,Internal,Completed,Lake Jeffreyborough,Rebecca Robbins,3,326.37,2,Leadership Development
3015,2022-11-18,External,Completed,Bryanburgh,Diane Duran,1,108.95,5,Customer Service
3016,2023-01-26,Internal,Completed,Walterland,Mr. James Barnes,4,550.9,4,Communication Skills
3017,2022-08-19,Internal,Incomplete,West Elizabethborough,Stephen Freeman,4,795.89,1,Technical Skills
3018,2023-04-02,External,Passed,Juanton,Jenna Waters,1,980.49,4,Communication Skills
3019,2022-11-18,External,Failed,Port Thomaston,Stephanie Dixon,1,155.46,1,Technical Skills
3020,2023-06-19,External,Completed,South Mariamouth,Justin Stanton,2,367.74,3,Project Management
3021,2023-08-04,External,Passed,Coreyborough,Rachel Roach,3,115.55,5,Customer Service
3022,2022-12-15,External,Completed,New Kevin,Charles Garcia,3,848.52,4,Communication Skills
3023,2023-05-04,Internal,Passed,South Gregborough,Kevin Brown,5,321.61,3,Project Management
3024,2022-12-21,External,Passed,South Javierview,Emily Henderson,4,957.12,1,Technical Skills
3025,2022-08-27,External,Incomplete,Kingberg,Leah Woods,3,177.63,4,Communication Skills
3026,2022-11-02,External,Passed,Keithland,Debbie Adkins,3,864.03,5,Customer Service
3027,2023-07-05,External,Incomplete,New Kelseyland,Matthew Ramirez,4,707.06,4,Communication Skills
3028,2022-10-20,Internal,Completed,Nguyenstad,Benjamin Mathews,4,690.29,4,Communication Skills
3029,2023-07-03,External,Incomplete,Bridgesside,Brian Murphy,1,721.83,3,Project Management
3030,2022-12-24,Internal,Passed,Port Codyburgh,Miranda Kennedy,2,287.34,1,Technical Skills
3031,2022-12-31,External,Incomplete,Jacksonborough,Heidi Cole,2,783.36,1,Technical Skills
3032,2022-10-28,External,Passed,North Justinbury,Kari Sanchez,1,709.78,1,Technical Skills
3033,2023-01-08,Internal,Incomplete,Ramirezburgh,Justin Arellano,4,714.64,5,Customer Service
3034,2022-11-25,Internal,Passed,Lake Angela,Deborah White,2,947.76,2,Leadership Development
3035,2023-05-09,Internal,Completed,Port Brett,Frank Mitchell,1,498.19,5,Customer Service
3036,2023-06-19,Internal,Failed,West Walter,Carlos Leonard,3,516.4,1,Technical Skills
3037,2023-05-01,Internal,Failed,Lake Roberthaven,Marc Burns,5,374.69,2,Leadership Development
3038,2022-08-17,Internal,Incomplete,Edwardsside,Diane Freeman,5,244.22,5,Customer Service
3039,2023-01-05,Internal,Completed,New Brendamouth,Alice Mcbride,2,130.81,2,Leadership Development
3040,2022-12-30,Internal,Passed,Thorntonton,Ethan Brown,5,321.03,1,Technical Skills
3041,2023-07-28,Internal,Completed,Stewartville,William Peterson,4,354.82,3,Project Management
3042,2023-02-03,Internal,Incomplete,New Kimberlyview,Jerome Moss,2,513.54,1,Technical Skills
3043,2023-02-21,External,Completed,New David,Michelle Davila,5,658.12,5,Customer Service
3044,2022-12-20,Internal,Passed,Courtneyshire,Breanna Williams,2,643.75,2,Leadership Development
3045,2023-03-03,External,Incomplete,Troyshire,Christopher Smith,2,290.75,4,Communication Skills
3046,2023-01-14,Internal,Passed,Lake Jerry,Stephanie Black,2,767.56,4,Communication Skills
3047,2023-06-13,External,Passed,Leslieview,Mckenzie Myers,1,507.74,5,Customer Service
3048,2023-01-08,Internal,Completed,Smithmouth,Scott Brooks,2,919.75,5,Customer Service
3049,2023-01-20,External,Incomplete,Martinberg,Margaret Fitzgerald,4,510.95,3,Project Management
3050,2022-11-06,External,Completed,Mooreburgh,Renee Bell,2,826.19,3,Project Management
3051,2023-05-02,External,Incomplete,Danielmouth,Timothy Richard,1,992.48,2,Leadership Development
3052,2022-10-01,External,Incomplete,Derekbury,Amanda Bradshaw,3,824.73,1,Technical Skills
3053,2023-07-04,External,Failed,Lake Katrinastad,Rebecca Terry,2,588.35,4,Communication Skills
3054,2023-06-07,External,Incomplete,Port Jason,Marissa Harris,5,144.66,2,Leadership Development
3055,2023-04-05,Internal,Failed,North Janice,Terri Christensen,3,833.23,1,Technical Skills
3056,2023-06-20,External,Passed,Terryton,Anthony Stanton,1,535.51,4,Communication Skills
3057,2023-05-28,Internal,Completed,Johnsonville,Melissa Villegas,4,961.84,2,Leadership Development
3058,2023-03-17,Internal,Completed,South Kevinside,Tyler Farmer,1,193.58,2,Leadership Development
3059,2023-07-10,External,Completed,West William,Joseph Powell,1,164.35,4,Communication Skills
3060,2022-08-30,Internal,Failed,Farrellview,John Richards,3,165.67,5,Customer Service
3061,2022-09-10,External,Incomplete,Baileyton,Janet Brady,5,602.56,1,Technical Skills
3062,2023-07-26,Internal,Passed,North John,Lindsay Butler,1,312.91,2,Leadership Development
3063,2022-09-28,External,Failed,Bellmouth,Charlotte Goodwin,3,767.52,3,Project Management
3064,2023-07-31,Internal,Incomplete,Andersonfort,Nancy Jones,5,166.35,3,Project Management
3065,2023-06-11,Internal,Incomplete,Port James,Evelyn Hill,1,997.24,3,Project Management
3066,2022-10-18,External,Failed,Mitchellbury,Jeffery Phillips,3,258.73,4,Communication Skills
3067,2022-09-01,External,Completed,Jonesshire,Joseph Smith,1,483.26,4,Communication Skills
3068,2022-11-18,External,Completed,East Jeanetteberg,Nancy Lowe,3,261.81,5,Customer Service
3069,2023-05-10,External,Incomplete,North Ashley,Jason Smith,1,767.33,1,Technical Skills
3070,2022-12-05,External,Failed,West Steve,Robert Kennedy,5,848.76,4,Communication Skills
3071,2023-05-30,External,Incomplete,New John,Brenda Smith,4,647.01,3,Project Management
3072,2023-01-19,Internal,Failed,New Cody,Hannah Le,1,230.6,3,Project Management
3073,2023-01-28,Internal,Completed,Clarkechester,Loretta Greene,1,681.4,5,Customer Service
3074,2023-07-03,Internal,Passed,Trujilloville,Jason Brewer,1,356.98,2,Leadership Development
3075,2023-02-20,External,Completed,Lake Ryan,Shelby Johnson,4,602.12,2,Leadership Development
3076,2022-11-14,External,Passed,East John,Kathleen Anderson,5,547.83,4,Communication Skills
3077,2022-10-31,External,Failed,Darrenland,James Peck,3,726.88,3,Project Management
3078,2023-03-05,Internal,Completed,East Mikayla,Denise Adams,1,548.95,2,Leadership Development
3079,2023-06-28,External,Completed,Lake Anna,Kevin Martinez,4,519.81,4,Communication Skills
3080,2023-03-25,Internal,Incomplete,Mayofort,Edward Gibson,5,121.62,1,Technical Skills
3081,2022-08-28,Internal,Completed,Garrettbury,Tim Hicks Jr.,2,316.38,5,Customer Service
3082,2023-05-15,External,Incomplete,Schmidttown,Melissa Peters,4,696.51,3,Project Management
3083,2023-05-08,External,Completed,Frankborough,William Smith,2,413.66,1,Technical Skills
3084,2023-03-14,External,Completed,Port Timothyport,Brandon Wilson,5,109.14,5,Customer Service
3085,2023-02-23,External,Failed,Mariaview,Sheila Gutierrez,2,855.84,1,Technical Skills
3086,2023-06-27,Internal,Incomplete,West Joshua,Hannah Ortiz,2,288.09,4,Communication Skills
3087,2023-07-08,Internal,Passed,Leachfurt,Lori Cox,2,776.34,4,Communication Skills
3088,2023-05-25,External,Incomplete,Joshuafurt,Scott Rowe,3,732.88,5,Customer Service
3089,2023-01-02,Internal,Failed,Kathrynview,Christopher Adams,4,788.1,2,Leadership Development
3090,2022-11-24,Internal,Incomplete,Port Davidview,Lucas Larson,4,284.29,1,Technical Skills
3091,2022-11-10,External,Completed,Vazquezbury,Cody Wheeler,5,872.29,3,Project Management
3092,2022-10-07,Internal,Passed,South Keithside,Matthew Davis,1,372.99,2,Leadership Development
3093,2023-04-25,Internal,Passed,Lawrenceborough,Christopher Stephens,5,229.87,4,Communication Skills
3094,2023-03-01,Internal,Failed,Melindahaven,Colleen Barrett,2,544.31,3,Project Management
3095,2022-08-26,Internal,Failed,North Andrewshire,Ryan Fitzgerald,4,461.79,4,Communication Skills
3096,2023-04-29,Internal,Failed,Andreastad,Steven Gardner,1,108.99,1,Technical Skills
3097,2022-12-30,Internal,Incomplete,Matthewchester,Lynn Green,5,166.08,3,Project Management
3098,2022-10-04,External,Passed,Diazmouth,Frank Jackson,1,801.69,2,Leadership Development
3099,2023-05-31,Internal,Passed,Nicoleshire,Lori Brown,4,355.34,1,Technical Skills
3100,2023-07-16,External,Incomplete,Jamesberg,Crystal Barnett,4,136.94,1,Technical Skills
3101,2023-05-21,Internal,Completed,Jasonshire,Kristi Hernandez,4,849.63,1,Technical Skills
3102,2023-04-09,Internal,Incomplete,West Michelle,Rose Smith,5,524.34,5,Customer Service
3103,2023-02-25,External,Failed,North Frances,Rachel Bishop,1,141.25,1,Technical Skills
3104,2023-08-02,Internal,Incomplete,Melissaborough,Rhonda Sanchez,3,852.79,3,Project Management
3105,2022-08-30,External,Failed,Hillville,Tammy Thomas,3,805.93,1,Technical Skills
3106,2023-05-06,External,Incomplete,Courtneyview,Jacob Reese,3,957.31,4,Communication Skills
3107,2023-05-16,Internal,Failed,Port Victoria,Sharon Walker,1,855.26,2,Leadership Development
3108,2023-07-07,External,Completed,Markfort,Sheri Reed,1,755.13,5,Customer Service
3109,2023-06-12,External,Failed,South David,Drew Delacruz,1,260.84,5,Customer Service
3110,2022-10-29,External,Completed,East Richardview,Matthew Fitzpatrick,3,299.97,1,Technical Skills
3111,2023-06-06,Internal,Incomplete,West Jillmouth,Melanie Fernandez,1,374.9,2,Leadership Development
3112,2022-09-23,Internal,Passed,Watsonchester,Bryan Gonzalez,5,168.79,1,Technical Skills
3113,2022-11-19,Internal,Passed,South Tim,Michael Shannon,5,236.27,2,Leadership Development
3114,2023-01-10,Internal,Passed,North Christina,Eric Miranda,5,569.5,1,Technical Skills
3115,2023-07-02,Internal,Incomplete,Eugenehaven,Dana Price,3,386.26,1,Technical Skills
3116,2022-08-23,External,Failed,South Paul,Jacqueline Thornton,4,323.12,3,Project Management
3117,2023-04-16,External,Passed,Michaelville,James Haley,5,461.57,4,Communication Skills
3118,2022-11-06,External,Incomplete,Thomashaven,Michael Kane,2,543.74,1,Technical Skills
3119,2023-02-26,External,Passed,Boylestad,Donna Flores,1,899.2,2,Leadership Development
3120,2023-07-05,External,Incomplete,Port Samuelburgh,Cory Russell,2,144.25,3,Project Management
3121,2023-04-22,External,Failed,Drakeborough,Nicholas Scott,1,854.54,2,Leadership Development
3122,2023-01-16,External,Completed,Garrettchester,Stephanie Combs,4,107.47,5,Customer Service
3123,2023-01-01,External,Failed,Jaimeville,Amanda Sanders,4,479.0,4,Communication Skills
3124,2022-09-02,External,Passed,Port Cameronstad,Kelly Lawson,2,965.62,5,Customer Service
3125,2023-07-10,External,Passed,Port Christina,Justin Young,2,459.53,2,Leadership Development
3126,2023-07-21,External,Passed,Markfort,Sean Johnson,4,667.54,4,Communication Skills
3127,2023-02-19,External,Failed,West Brentstad,Patricia Gross,5,309.74,3,Project Management
3128,2023-02-28,Internal,Completed,Ericabury,Michael Richardson,1,830.63,4,Communication Skills
3129,2023-06-11,Internal,Incomplete,Port Megan,Dana Johnson,4,277.31,1,Technical Skills
3130,2023-03-21,Internal,Incomplete,Larahaven,Rebecca Smith,3,501.5,5,Customer Service
3131,2023-01-15,Internal,Completed,Kennethview,Tanya Cruz,3,937.85,2,Leadership Development
3132,2023-03-16,Internal,Incomplete,Kimberlyshire,Megan Aguilar,3,134.92,4,Communication Skills
3133,2022-10-10,External,Incomplete,Ricardoberg,Cheryl Greene,3,946.99,4,Communication Skills
3134,2023-03-18,External,Completed,New Victor,Sandra Fowler,4,945.68,1,Technical Skills
3135,2023-01-28,Internal,Passed,Bishopbury,Maria Barrett,5,142.21,4,Communication Skills
3136,2022-11-22,External,Failed,East Kevinburgh,Chelsea Stokes,2,386.95,3,Project Management
3137,2023-06-11,External,Passed,Port Justinchester,Kathleen Martin,4,641.68,1,Technical Skills
3138,2023-07-26,Internal,Failed,Burtonburgh,Kimberly Petersen,2,295.67,3,Project Management
